"TRI Facility ID","Facility Name","Address","Chemical Name","Industry","Year","Prior Year Release *","Current Year Release *","Percent Change","Pollution Prevention Information (Activity Codes/Text/[Reduction])","P2 Report URL"
"79022HLMRC124US","HILMAR CHEESE CO DALHART (HILMAR CHEESE CO)","12400 US HWY 385, DALHART,TX 79022","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311513: Cheese Manufacturing","2015","12,602.00","4,404.00","-65.05","Source Reduction: W19: Other changes in operating practices","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=79022HLMRC124US&ChemicalId=N511&ReportingYear=2015&DocCtrlNum=1315213876966&Opt=0"
"14048RLSTN3800M","NESTLE PURINA PETCARE CO (NESTLE PURINA PETCARE CO)","3800 MIDDLE RD, DUNKIRK,NY 14048","Zinc compounds","311111: Dog and Cat Food Manufacturing","2019","39.00","13.72","-64.82","Source Reduction: W50: Optimized reaction conditions or otherwise increased efficiency of synthesis[-0-4%] - This is pursued through production targets and waste minimization tracking. Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - NCE and Red-Zone Interaction.Methods to Identify SR Opportunities: T06 : EMPLOYEE RECOMMENDATION (UNDER A FORMAL COMPANY PROGRAM) - Employee interaction for waste reduction is encouraged through NCE and waste reduction goals.   Other Environmental Practices: General Environmental Management  - Periodic review of waste reduction through Environmental Management System and ISO Certification process.Source Reduction: Source Reduction  - Reduction of waste on a waste/production ratio basis/","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=14048RLSTN3800M&ChemicalId=N982&ReportingYear=2019&DocCtrlNum=1319218005940&Opt=0"
"29160TPKNCSTARR","DEVRO INC (DEVRO INC)","785 OLD SWAMP RD, SWANSEA,SC 29160","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311613: Rendering and Meat Byproduct Processing","2017","70,540.00","25,025.08","-64.52","Source Reduction: A new production process implemented at the site resulted in the >98% reduction in the requirements for ammonia. Nitrates emitted were affected by the reductions of the ammonia.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=29160TPKNCSTARR&ChemicalId=N511&ReportingYear=2017&DocCtrlNum=1317215925672&Opt=0"
"18964MYRPC741SO","JBS SOUDERTON INC - RENDERING DIV (JBS USA FOOD CO)","741 SOUDER RD, SOUDERTON,PA 18964","Ammonia","311613: Rendering and Meat Byproduct Processing","2013","18,411.70","6,604.10","-64.13","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=18964MYRPC741SO&ChemicalId=0007664417&ReportingYear=2013&DocCtrlNum=1313211623931&Opt=0"
"74362PRTNTHUNTS","PRYOR SOLAE (INTERNATIONAL FLAVORS & FRAGRANCES INC)","5532 HUNT ST, PRYOR,OK 74361","Sodium nitrite","311224: Soybean and Other Oilseed Processing","2013","25,087.00","9,010.00","-64.08","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or proceduresSource Reduction: W58: Other process modifications","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=74362PRTNTHUNTS&ChemicalId=0007632000&ReportingYear=2013&DocCtrlNum=1313211090384&Opt=0"
"83440BSCMR245WE","BASIC AMERICAN FOODS REXBURG FACILITY (BASIC AMERICAN FOODS)","40 E 7TH N, REXBURG,ID 83440","Lead compounds","311423: Dried and Dehydrated Food Manufacturing","2015","205.64","74.91","-63.57","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures - Moved to reduced use of the biomass boiler due to low natural gas fuel costs  Source Reduction: General Environmental Management  - We moved to a reduced use of the biomass boiler due to low natural gas fuel costs.  We are reporting this year even though we do not meet the minimum requirements in order to document this change.  If we do not meet the minimum next year we do not plan to report.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=83440BSCMR245WE&ChemicalId=N420&ReportingYear=2015&DocCtrlNum=1315213736794&Opt=0"
"83440BSCMR245WE","BASIC AMERICAN FOODS REXBURG FACILITY (BASIC AMERICAN FOODS)","40 E 7TH N, REXBURG,ID 83440","Dioxin and dioxin-like compounds","311423: Dried and Dehydrated Food Manufacturing","2015",".14",".05","-63.57","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures Methods to Identify SR Opportunities: T01 : INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S) - Low use of the biomass boiler caused the large decrease from the previous years.  Current trends show this being similar in 2016 and 2017","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=83440BSCMR245WE&ChemicalId=N150&ReportingYear=2015&DocCtrlNum=1315213736782&Opt=0"
"80110BRDNN1325W","DFA DAIRY BRANDS FLUID LLC D/B/A MEADOW GOLD DAIRY (DAIRY FARMERS OF AMERICA INC)","1325 W OXFORD AVE, ENGLEWOOD,CO 80110","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2016","2,873.70","1,047.60","-63.55","Source Reduction: W59: Modified stripping/cleaning equipment - Changed sanitizing chemical.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=80110BRDNN1325W&ChemicalId=N511&ReportingYear=2016&DocCtrlNum=1316215014655&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Nitric acid","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2016","90.00","33.00","-63.33","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-5-14%] - Efforts are continuing to produce more product per hour while not increasing our usage of Nitric Acid for cleaning.  All CIP cleaning are automated which helps control the usage of cleaning chemicals.Source Reduction: W14: Changed production schedule to minimize equipment and feedstock changeovers[-5-14%] Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - An automated system is in place to monitor in real time the lbs of chemicals used in during the various washing steps throughout the plant.  Vendor has also installed a automatic weighing and delivery system of chemicals to the appropriate equipment.  This weighing device is programmed for individual equipment wash recipes and then automatically weighs out the appropriate chemical and pumps it to the system being washed.   Other Environmental Practices: Energy Recovery  - The installation of a anaerobic digester is in progress and is scheduled to come on line in late 2017.  This system will utilize the methane gas produced to produce electricity which will be used to run the waste water treatment plantOther Environmental Practices: Waste Treatment  - An anaerobic digester is currently being installed which will increase our capacity to treat the waste reducing the need for land spreading and offsite transfers.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=0007697372&ReportingYear=2016&DocCtrlNum=1316215682446&Opt=0"
"62526DMCRN4666F","ADM DECATUR COMPLEX (ARCHER DANIELS MIDLAND CO)","4666 FARIES PKWY E, DECATUR,IL 625265666","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","311221: Wet Corn Milling","2016","1,769,954.00","653,583.00","-63.07","Source Reduction: W19: Other changes in operating practices - Add sorbent system to coal boiler exhaust to remove HCL aerosols Methods to Identify SR Opportunities: T11 : OTHER - Regulatory requirement","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=62526DMCRN4666F&ChemicalId=0007647010&ReportingYear=2016&DocCtrlNum=1316215700877&Opt=0"
"42051SBRDFUS45N","PILGRIMS PRIDE CORP MAYFIELD KY FACILITY (JBS USA FOOD CO)","2653 STATE RTE 1241, HICKORY,KY 42051","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311615: Poultry Processing","2015","271,984.00","102,070.06","-62.47","Source Reduction: W19: Other changes in operating practices Methods to Identify SR Opportunities: T11 : OTHER - Installed a new belt press that allowed us to waste sludge from the system and operate the blowers more effectively. this allowed us to denitrify better to remove nitrates from the system   Other Environmental Practices: Waste Treatment  - Installation of the new belt press allowed us to keep solids levels lower. this allowed us to operate the blowers better that allowed nitrification and denitrification to occur lowering nitrates in the system.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=42051SBRDFUS45N&ChemicalId=N511&ReportingYear=2015&DocCtrlNum=1315213804659&Opt=0"
"84319MLLRN410NO","SWIFT BEEF CO (JBS USA FOOD CO)","410 N 200 W, HYRUM,UT 84319","Ammonia","311611: Animal (except Poultry) Slaughtering","2013","19,410.00","7,287.00","-62.46","Source Reduction: W52: Modified equipment, layout, or piping - We continually upgrade our ammonia refrigeration system piping and we maintain our paunch press to keep it working at top perfromance. We installed a new primary clarifier to remove solids form our Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - We are ISO 14001 certified. The ISO 14001 processes keep our management team involved and looking forward.Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - We use a vendor to rebuild our natural gas boilers to keep them efficient and reduce fuel costs. We installed 2 each Hawk control systems for boilers as supplied by Cleaver Brooks.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=84319MLLRN410NO&ChemicalId=0007664417&ReportingYear=2013&DocCtrlNum=1313211545886&Opt=0"
"58201JRSMP3630G","J. R. SIMPLOT CO (J R SIMPLOT CO)","3630 GATEWAY DR, GRAND FORKS,ND 58203","Hydrogen sulfide","311411: Frozen Fruit, Juice, and Vegetable Manufacturing","2014","4,759.82","1,791.01","-62.37","Source Reduction: W58: Other process modifications[-50-99%]  Other Environmental Practices: Waste Treatment  - Installed Sulfide Oxidation Tank before effluent waste water is sent to city POTW","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=58201JRSMP3630G&ChemicalId=0007783064&ReportingYear=2014&DocCtrlNum=1314212963425&Opt=0"
"61604PRRFR2000N","PRAIRIE FARMS DAIRY INC (PRAIRIE FARMS DAIRY INC)","2004 N UNIVERSITY ST, PEORIA,IL 61604","Nitric acid","311511: Fluid Milk Manufacturing","2017","15,960.00","6,085.60","-61.87","Source Reduction: W42: Substituted raw materials - Chemical supplier introduced a new chemical, which contains less of the reporting chemical (Nitric Acid)","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=61604PRRFR2000N&ChemicalId=0007697372&ReportingYear=2017&DocCtrlNum=1317215945609&Opt=0"
"55069LNDLK404EA","ZINPRO CORP (ZINPRO CORP)","6375 415TH ST, NORTH BRANCH,MN 55056","Manganese compounds","311119: Other Animal Food Manufacturing","2018","154.00","59.00","-61.69","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sources[-0-4%]  Source Reduction: Ways P2 Was Incorporated in Original Process Design  - Reduction in Manganese and plan to minimize the use of this mineral.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=55069LNDLK404EA&ChemicalId=N450&ReportingYear=2018&DocCtrlNum=1318217280585&Opt=0"
"52761GRNPR1600O","GRAIN PROCESSING CORP (KENT CORP)","1600 OREGON ST, MUSCATINE,IA 52761","Benzene","311221: Wet Corn Milling","2016","241.00","92.34","-61.68","Source Reduction: W42: Substituted raw materials - We ceased coal combustion and used Natural Gas to fuel our boilers. Methods to Identify SR Opportunities: T11 : OTHER - The cessation of coal combustion was done to meet SO2 requirements.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=52761GRNPR1600O&ChemicalId=0000071432&ReportingYear=2016&DocCtrlNum=1316217773011&Opt=0"
"48723MCHGN725AL","MICHIGAN SUGAR CO - CARO FACTORY (MICHIGAN SUGAR CO)","819 PENNINSULAR ST, CARO,MI 48723","Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)","311313: Beet Sugar Manufacturing","2014","319.00","123.00","-61.44","Source Reduction: W52: Modified equipment, layout, or piping[-100%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=48723MCHGN725AL&ChemicalId=0007647010&ReportingYear=2014&DocCtrlNum=1314212829206&Opt=0"
"83676SSFDS22303","CTI FOODS - WILDER (CTI FOODS LLC)","22303 HWY 95, WILDER,ID 83676","Ammonia","311991: Perishable Prepared Food Manufacturing","2013","51,080.00","19,717.00","-61.4","Source Reduction: W58: Other process modifications Methods to Identify SR Opportunities: T03 : MATERIALS BALANCE AUDITS - Addition 3 new purgers...New Process Control System and GEA GForce Compressor Microprocessers...Installation new sensors and control system  mechanical room and relief headers...Expense total $601,000.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=83676SSFDS22303&ChemicalId=0007664417&ReportingYear=2013&DocCtrlNum=1313211773813&Opt=0"
"5673WNRTHS21USH","CHS HALLOCK (CHS INC)","2100 US HWY 75, KENNEDY,MN 56733","n-Hexane","311224: Soybean and Other Oilseed Processing","2021","321,484.00","125,570.00","-60.94","Source Reduction: S21: Optimized process conditions to increase efficiency","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=5673WNRTHS21USH&ChemicalId=0000110543&ReportingYear=2021&DocCtrlNum=1321220130532&Opt=0"
"28376HSFRF1ECEN","BUTTERBALL LLC (BUTTERBALL LLC)","1000 E CENTRAL AVE, RAEFORD,NC 28376","Ammonia","311615: Poultry Processing","2014","2,560.00","1,000.00","-60.94","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=28376HSFRF1ECEN&ChemicalId=0007664417&ReportingYear=2014&DocCtrlNum=1314211920436&Opt=0"
"76702PLNTTLAKES","CARGILL VALUE ADDED MEATS (CARGILL INC)","2510 E LAKESHORE DR, WACO,TX 76705","Peracetic acid","311615: Poultry Processing","2018","31,302.16","12,232.00","-60.92","Source Reduction: Source Reduction  - Change in processes and reduction in production.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=76702PLNTTLAKES&ChemicalId=0000079210&ReportingYear=2018&DocCtrlNum=1318217137330&Opt=0"
"85282NTDDR2036S","UNITED DAIRYMEN OF ARIZONA (NA)","2008 S HARDY DR, TEMPE,AZ 85282","Nitric acid","311511: Fluid Milk Manufacturing","2016","20.20","7.90","-60.89","Source Reduction: W84: Developed a new chemical product to replace previous chemical product - Switched to TriSan","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=85282NTDDR2036S&ChemicalId=0007697372&ReportingYear=2016&DocCtrlNum=1316215020773&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Nitric acid","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2017","33.00","13.00","-60.61","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures[-0-4%]  Other Environmental Practices: Waste Treatment  - Anaerobic digester was commissioned in January 2018 which has increased waste treatment capacity.Other Environmental Practices: Energy Recovery  - Anaerobic digester was commissioned January 2018 to produce methane gas which generates electricity for waste plant equipment.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=0007697372&ReportingYear=2017&DocCtrlNum=1317216454847&Opt=0"
"64836DMMLL323ME","ADM MILLING CO CARTHAGE FLOUR MILL (ARCHER DANIELS MIDLAND CO)","323 MERIDIAN, CARTHAGE,MO 64836","Chlorine","311211: Flour Milling","2013","3.00","1.19","-60.5","Source Reduction: W52: Modified equipment, layout, or piping - Installed new equipment (agitator Housings)Shut off ValvesSensors Methods to Identify SR Opportunities: T06 : EMPLOYEE RECOMMENDATION (UNDER A FORMAL COMPANY PROGRAM) - PSM ProgramMethods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - Safety Committee Meeting","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=64836DMMLL323ME&ChemicalId=0007782505&ReportingYear=2013&DocCtrlNum=1313211205632&Opt=0"
"56347CNTRLHWY71","CENTRAL BI-PRODUCTS (FARMERS UNION INDUSTRIES LLC)","25498 HIGHWAY 71 N, LONG PRAIRIE,MN 56347","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311613: Rendering and Meat Byproduct Processing","2018","6,453.30","2,562.70","-60.29","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or proceduresSource Reduction: W32: Improved procedures for loading, unloading, and transfer operations","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=56347CNTRLHWY71&ChemicalId=N511&ReportingYear=2018&DocCtrlNum=1318216975033&Opt=0"
"49007KLSCN3713W","KALSEC INC (NA)","3713 W MAIN ST, KALAMAZOO,MI 49006","n-Hexane","311942: Spice and Extract Manufacturing","2017","14,817.00","5,896.00","-60.21","Source Reduction: W42: Substituted raw materials","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=49007KLSCN3713W&ChemicalId=0000110543&ReportingYear=2017&DocCtrlNum=1317216226237&Opt=0"
"83653SMPLT4912E","SORRENTO LACTALIS INC. (LACTALIS AMERICAN GROUP INC)","4912 E. FRANKLIN RD, NAMPA,ID 83687","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311513: Cheese Manufacturing","2018","1,559.00","624.00","-59.97","Source Reduction: W29: Other changes in inventory control[-0-4%]Source Reduction: W41: Increased purity or raw materials[-0-4%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=83653SMPLT4912E&ChemicalId=N511&ReportingYear=2018&DocCtrlNum=1318217558749&Opt=0"
